823378
846394
882931
945240
974187
938977
972738
996887
958192
952283
1022356
943856
1048282
1083694
1010174
961689
885313
907212
1018958
852817
1051510
812123
846990
843788
776658
963502
757985
799907
870865
753875
1022304
695719
775435
757258
648145
888099
644903
663473
748514
618491
826428
534363
715974
645825
560483
782193
551084
547248
590377
475246
676368
439467
495644
506333
441420
550361
417842
382287
392300
309147
480085
263639
294071
290251
248799
337801
203448
229407
173246
120591
233555
103602
130407
132002
113604
198601
102014
88424
105816
58443
116240
54294
60407
57732
46903
59494
33526
27630
21519
15900
21394
8341
8310
7623
5714
6589
3928
3091
7967
